success,termination_reason,steps,total_time_s,path_length_m,straight_line_distance_m,extra_distance_ratio,normalized_time_ratio,final_goal_distance_m,min_person_distance_m,collision_steps,hazard_steps_lt_social_distance,hazard_time_ratio,hazard_ratio_given_social_presence,sidewalk_violation_steps,sidewalk_violation_ratio,mean_speed_mps,mean_abs_yaw_rate_radps,mean_abs_accel_mps2,mean_abs_jerk_mps3,algorithm,seed
False,collision,236,117.5,112.275,295.875,0.3795,0.3971,183.627,0.409,1,48,0.2034,0.2034,0,0.0,0.953,0.003,0.006,0.009,dijkstra,97
False,collision,139,69.0,67.35,295.875,0.2276,0.2332,228.615,0.314,1,12,0.0863,0.0863,0,0.0,0.971,0.031,0.024,0.036,dijkstra,98
False,collision,307,153.0,122.25,295.875,0.4132,0.5171,173.665,0.305,1,12,0.0391,0.0391,0,0.0,0.797,0.008,0.076,0.171,dijkstra,99
False,collision,325,162.0,158.55,295.875,0.5359,0.5475,137.388,0.368,1,50,0.1538,0.1548,0,0.0,0.976,0.005,0.008,0.019,dijkstra,100
False,collision,430,214.5,212.5,295.875,0.7182,0.725,83.441,0.389,1,31,0.0721,0.0736,0,0.0,0.989,0.006,0.008,0.012,dijkstra,101
False,collision,449,224.0,220.55,295.875,0.7454,0.7571,75.43,0.243,1,16,0.0356,0.0413,0,0.0,0.983,0.007,0.01,0.023,dijkstra,102
False,collision,432,215.5,213.85,295.875,0.7228,0.7283,82.052,0.377,1,24,0.0556,0.0591,0,0.0,0.991,0.005,0.008,0.012,dijkstra,103
False,collision,59,29.0,27.7,295.875,0.0936,0.098,268.327,0.419,1,3,0.0508,0.0508,0,0.0,0.943,0.141,0.057,0.088,dijkstra,104
False,collision,298,148.5,147.625,295.875,0.4989,0.5019,148.273,0.347,1,17,0.057,0.057,0,0.0,0.992,0.003,0.012,0.03,dijkstra,105
False,collision,291,145.0,143.7,295.875,0.4857,0.4901,152.282,0.364,1,24,0.0825,0.0896,0,0.0,0.988,0.018,0.011,0.017,dijkstra,106
False,collision,416,207.5,204.6,295.875,0.6915,0.7013,91.35,0.344,1,75,0.1803,0.182,0,0.0,0.984,0.007,0.013,0.022,dijkstra,107
False,collision,234,116.5,114.375,295.875,0.3866,0.3937,181.63,0.284,1,2,0.0085,0.0085,0,0.0,0.979,0.021,0.018,0.022,dijkstra,108
False,collision,93,46.0,44.35,295.875,0.1499,0.1555,251.6,0.184,1,11,0.1183,0.1183,0,0.0,0.956,0.047,0.036,0.055,dijkstra,109
False,collision,486,242.5,235.525,295.875,0.796,0.8196,60.669,0.398,1,100,0.2058,0.2151,0,0.0,0.97,0.031,0.015,0.021,dijkstra,110
False,collision,185,92.0,87.35,295.875,0.2952,0.3109,208.548,0.408,1,9,0.0486,0.0486,0,0.0,0.946,0.008,0.029,0.049,dijkstra,111
False,collision,443,221.0,215.225,295.875,0.7274,0.7469,80.901,0.275,1,50,0.1129,0.1136,0,0.0,0.972,0.022,0.008,0.014,dijkstra,112
False,collision,418,208.5,207.125,295.875,0.7,0.7047,89.08,0.398,1,22,0.0526,0.0526,0,0.0,0.992,0.023,0.004,0.005,dijkstra,113
False,collision,113,56.0,49.25,295.875,0.1665,0.1893,246.649,0.412,1,17,0.1504,0.1504,0,0.0,0.874,0.033,0.072,0.117,dijkstra,114
False,collision,72,35.5,33.425,295.875,0.113,0.12,262.522,0.323,1,9,0.125,0.125,0,0.0,0.932,0.046,0.021,0.031,dijkstra,115
False,collision,130,64.5,63.75,295.875,0.2155,0.218,232.227,0.368,1,14,0.1077,0.1077,0,0.0,0.983,0.03,0.019,0.039,dijkstra,116
False,collision,270,134.5,115.55,295.875,0.3905,0.4546,180.354,0.403,1,2,0.0074,0.0081,0,0.0,0.857,0.007,0.159,0.366,dijkstra,117
